*** s2 ------------------------------------------------------------------------
OFPST_FLOW reply (OF1.4) (xid=0x2):
 cookie=0x0, duration=232.909s, table=0, n_packets=38, n_bytes=10884, priority=10,ip,in_port=1,nw_dst=149.171.126.16 actions=goto_table:1
 cookie=0x0, duration=236.324s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=48584 actions=goto_table:10
 cookie=0x0, duration=236.238s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=1024 actions=goto_table:10
 cookie=0x0, duration=236.209s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=33661 actions=goto_table:10
 cookie=0x0, duration=236.179s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=32119 actions=goto_table:10
 cookie=0x0, duration=236.135s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=2109 actions=goto_table:10
 cookie=0x0, duration=236.132s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=52908 actions=goto_table:10
 cookie=0x0, duration=236.068s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=1390 actions=goto_table:10
 cookie=0x0, duration=236.065s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=3231 actions=goto_table:10
 cookie=0x0, duration=235.986s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=2142 actions=goto_table:10
 cookie=0x0, duration=235.921s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=50089 actions=goto_table:10
 cookie=0x0, duration=235.851s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=49346 actions=goto_table:10
 cookie=0x0, duration=235.849s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=43054 actions=goto_table:10
 cookie=0x0, duration=235.760s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=48847 actions=goto_table:10
 cookie=0x0, duration=235.700s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=42173 actions=goto_table:10
 cookie=0x0, duration=235.669s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=48017 actions=goto_table:10
 cookie=0x0, duration=235.623s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=42988 actions=goto_table:10
 cookie=0x0, duration=235.601s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=32780 actions=goto_table:10
 cookie=0x0, duration=235.553s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=44307 actions=goto_table:10
 cookie=0x0, duration=235.553s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=10393 actions=goto_table:10
 cookie=0x0, duration=235.531s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=8989 actions=goto_table:10
 cookie=0x0, duration=235.500s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=41214 actions=goto_table:10
 cookie=0x0, duration=235.453s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=10211 actions=goto_table:10
 cookie=0x0, duration=235.427s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=12660 actions=goto_table:10
 cookie=0x0, duration=235.373s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=14584 actions=goto_table:10
 cookie=0x0, duration=235.351s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=40726 actions=goto_table:10
 cookie=0x0, duration=235.322s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=34290 actions=goto_table:10
 cookie=0x0, duration=235.219s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=41049 actions=goto_table:10
 cookie=0x0, duration=235.194s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=24266 actions=goto_table:10
 cookie=0x0, duration=235.163s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=21270 actions=goto_table:10
 cookie=0x0, duration=235.107s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=24033 actions=goto_table:10
 cookie=0x0, duration=235.107s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=55385 actions=goto_table:10
 cookie=0x0, duration=235.079s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=62539 actions=goto_table:10
 cookie=0x0, duration=234.993s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=20446 actions=goto_table:10
 cookie=0x0, duration=234.931s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=18282 actions=goto_table:10
 cookie=0x0, duration=234.902s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=18990 actions=goto_table:10
 cookie=0x0, duration=234.815s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=22848 actions=goto_table:10
 cookie=0x0, duration=234.759s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=60749 actions=goto_table:10
 cookie=0x0, duration=234.703s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=25100 actions=goto_table:10
 cookie=0x0, duration=234.703s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=27163 actions=goto_table:10
 cookie=0x0, duration=234.613s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=24946 actions=goto_table:10
 cookie=0x0, duration=234.612s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=26731 actions=goto_table:10
 cookie=0x0, duration=234.519s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=26872 actions=goto_table:10
 cookie=0x0, duration=234.453s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=58325 actions=goto_table:10
 cookie=0x0, duration=234.380s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=28565 actions=goto_table:10
 cookie=0x0, duration=234.278s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=51626 actions=goto_table:10
 cookie=0x0, duration=234.103s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=50815 actions=goto_table:10
 cookie=0x0, duration=234.083s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=29704 actions=goto_table:10
 cookie=0x0, duration=234.022s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=23357 actions=goto_table:10
 cookie=0x0, duration=233.910s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=5544 actions=goto_table:10
 cookie=0x0, duration=233.885s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=46719 actions=goto_table:10
 cookie=0x0, duration=233.856s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=4567 actions=goto_table:10
 cookie=0x0, duration=233.744s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=4192 actions=goto_table:10
 cookie=0x0, duration=233.694s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=6051 actions=goto_table:10
 cookie=0x0, duration=233.631s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=5685 actions=goto_table:10
 cookie=0x0, duration=233.631s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=45285 actions=goto_table:10
 cookie=0x0, duration=233.516s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=6438 actions=goto_table:10
 cookie=0x0, duration=233.449s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=8200 actions=goto_table:10
 cookie=0x0, duration=233.406s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=44759 actions=goto_table:10
 cookie=0x0, duration=233.358s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=10741 actions=goto_table:10
 cookie=0x0, duration=233.324s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=9897 actions=goto_table:10
 cookie=0x0, duration=233.255s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=11654 actions=goto_table:10
 cookie=0x0, duration=233.213s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=38902 actions=goto_table:10
 cookie=0x0, duration=233.149s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=40460 actions=goto_table:10
 cookie=0x0, duration=233.098s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=35578 actions=goto_table:10
 cookie=0x0, duration=233.015s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=15925 actions=goto_table:10
 cookie=0x0, duration=232.910s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=5555 actions=goto_table:10
 cookie=0x0, duration=232.864s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=36998 actions=goto_table:10
 cookie=0x0, duration=232.827s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=17249 actions=goto_table:10
 cookie=0x0, duration=232.802s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=13792 actions=goto_table:10
 cookie=0x0, duration=232.768s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=59053 actions=goto_table:10
 cookie=0x0, duration=232.707s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=1416 actions=goto_table:10
 cookie=0x0, duration=232.657s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=21612 actions=goto_table:10
 cookie=0x0, duration=232.612s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=61361 actions=goto_table:10
 cookie=0x0, duration=232.612s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=21702 actions=goto_table:10
 cookie=0x0, duration=232.506s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=22873 actions=goto_table:10
 cookie=0x0, duration=232.474s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=60756 actions=goto_table:10
 cookie=0x0, duration=232.423s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=54406 actions=goto_table:10
 cookie=0x0, duration=232.340s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=26778 actions=goto_table:10
 cookie=0x0, duration=232.299s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=28756 actions=goto_table:10
 cookie=0x0, duration=232.263s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=54634 actions=goto_table:10
 cookie=0x0, duration=232.224s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=58220 actions=goto_table:10
 cookie=0x0, duration=232.186s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=58304 actions=goto_table:10
 cookie=0x0, duration=232.129s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=30266 actions=goto_table:10
 cookie=0x0, duration=231.947s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=52335 actions=goto_table:10
 cookie=0x0, duration=231.911s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=1736 actions=goto_table:10
 cookie=0x0, duration=231.840s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=26939 actions=goto_table:10
 cookie=0x0, duration=231.808s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=47526 actions=goto_table:10
 cookie=0x0, duration=231.776s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=49350 actions=goto_table:10
 cookie=0x0, duration=231.669s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=23202 actions=goto_table:10
 cookie=0x0, duration=231.630s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=12527 actions=goto_table:10
 cookie=0x0, duration=231.591s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=39558 actions=goto_table:10
 cookie=0x0, duration=231.554s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=39991 actions=goto_table:10
 cookie=0x0, duration=231.554s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=14075 actions=goto_table:10
 cookie=0x0, duration=231.476s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=3507 actions=goto_table:10
 cookie=0x0, duration=231.428s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=7419 actions=goto_table:10
 cookie=0x0, duration=231.386s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=38983 actions=goto_table:10
 cookie=0x0, duration=231.349s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=13883 actions=goto_table:10
 cookie=0x0, duration=231.315s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=8987 actions=goto_table:10
 cookie=0x0, duration=231.272s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=10510 actions=goto_table:10
 cookie=0x0, duration=231.231s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=143 actions=goto_table:10
 cookie=0x0, duration=231.231s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=39954 actions=goto_table:10
 cookie=0x0, duration=231.185s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=11836 actions=goto_table:10
 cookie=0x0, duration=231.114s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=13903 actions=goto_table:10
 cookie=0x0, duration=231.063s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=15794 actions=goto_table:10
 cookie=0x0, duration=230.975s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=38340 actions=goto_table:10
 cookie=0x0, duration=230.943s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=16931 actions=goto_table:10
 cookie=0x0, duration=230.901s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=15133 actions=goto_table:10
 cookie=0x0, duration=230.854s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=36191 actions=goto_table:10
 cookie=0x0, duration=230.797s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=64239 actions=goto_table:10
 cookie=0x0, duration=230.698s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=37442 actions=goto_table:10
 cookie=0x0, duration=230.646s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=64070 actions=goto_table:10
 cookie=0x0, duration=230.550s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=64150 actions=goto_table:10
 cookie=0x0, duration=230.550s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=17453 actions=goto_table:10
 cookie=0x0, duration=230.480s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=39500 actions=goto_table:10
 cookie=0x0, duration=230.445s, table=1, n_packets=4, n_bytes=228, priority=10,tcp,in_port=2,tp_dst=23910 actions=goto_table:10
 cookie=0x0, duration=230.399s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=61007 actions=goto_table:10
 cookie=0x0, duration=230.399s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=63324 actions=goto_table:10
 cookie=0x0, duration=230.303s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=58771 actions=goto_table:10
 cookie=0x0, duration=230.303s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=24697 actions=goto_table:10
 cookie=0x0, duration=230.235s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=24551 actions=goto_table:10
 cookie=0x0, duration=230.205s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=26232 actions=goto_table:10
 cookie=0x0, duration=230.141s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=25689 actions=goto_table:10
 cookie=0x0, duration=230.097s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=27412 actions=goto_table:10
 cookie=0x0, duration=230.030s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=55173 actions=goto_table:10
 cookie=0x0, duration=230.001s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=31564 actions=goto_table:10
 cookie=0x0, duration=229.970s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=29622 actions=goto_table:10
 cookie=0x0, duration=229.937s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=31379 actions=goto_table:10
 cookie=0x0, duration=229.900s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=52493 actions=goto_table:10
 cookie=0x0, duration=229.826s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=32859 actions=goto_table:10
 cookie=0x0, duration=229.783s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=30507 actions=goto_table:10
 cookie=0x0, duration=229.739s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=51022 actions=goto_table:10
 cookie=0x0, duration=229.700s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=30318 actions=goto_table:10
 cookie=0x0, duration=229.700s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=56644 actions=goto_table:10
 cookie=0x0, duration=229.652s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=30853 actions=goto_table:10
 cookie=0x0, duration=229.605s, table=1, n_packets=8, n_bytes=544, priority=10,tcp,in_port=1,tp_dst=22 actions=goto_table:10
 cookie=0x0, duration=229.558s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=32716 actions=goto_table:10
 cookie=0x0, duration=229.493s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=1643 actions=goto_table:10
 cookie=0x0, duration=229.402s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=47061 actions=goto_table:10
 cookie=0x0, duration=229.298s, table=1, n_packets=24, n_bytes=1632, priority=10,tcp,in_port=1,tp_dst=25 actions=goto_table:10
 cookie=0x0, duration=229.298s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=4936 actions=goto_table:10
 cookie=0x0, duration=229.206s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=49910 actions=goto_table:10
 cookie=0x0, duration=229.169s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=43388 actions=goto_table:10
 cookie=0x0, duration=229.106s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=3000 actions=goto_table:10
 cookie=0x0, duration=229.106s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=29309 actions=goto_table:10
 cookie=0x0, duration=229.069s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=41515 actions=goto_table:10
 cookie=0x0, duration=228.980s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=14906 actions=goto_table:10
 cookie=0x0, duration=228.950s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=44119 actions=goto_table:10
 cookie=0x0, duration=228.906s, table=1, n_packets=12, n_bytes=816, priority=10,tcp,in_port=1,tp_dst=21 actions=goto_table:10
 cookie=0x0, duration=228.906s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=9989 actions=goto_table:10
 cookie=0x0, duration=228.863s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=50862 actions=goto_table:10
 cookie=0x0, duration=228.837s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=38981 actions=goto_table:10
 cookie=0x0, duration=228.795s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=40309 actions=goto_table:10
 cookie=0x0, duration=228.757s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=14306 actions=goto_table:10
 cookie=0x0, duration=228.722s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=1,tp_dst=38455 actions=goto_table:10
 cookie=0x0, duration=228.682s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=40650 actions=goto_table:10
 cookie=0x0, duration=228.649s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=13846 actions=goto_table:10
 cookie=0x0, duration=228.606s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=15807 actions=goto_table:10
 cookie=0x0, duration=228.565s, table=1, n_packets=0, n_bytes=0, priority=10,tcp,in_port=2,tp_dst=17431 actions=goto_table:10
 cookie=0x0, duration=228.455s, table=1, n_packets=28, n_bytes=4368, priority=10,udp,in_port=1,tp_dst=111 actions=goto_table:10
 cookie=0x0, duration=228.414s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=1,tp_dst=14455 actions=goto_table:10
 cookie=0x0, duration=228.413s, table=1, n_packets=0, n_bytes=0, priority=10,udp,in_port=2,tp_dst=62824 actions=goto_table:10
