0.001123,132,164,31,29,2,2,6,0
0.001112,132,164,31,29,2,2,8,0
0.001066,132,164,31,29,2,2,9,0
0.001108,130,162,31,29,2,2,9,0
0.177449,1214,268,254,252,10,6,2,1
0.19491,844,268,254,252,10,6,1,1
0.011205,528,304,31,29,4,4,2,0
0.001091,130,162,31,29,2,2,3,0
0.001091,130,162,31,29,2,2,9,0
0.001135,132,164,31,29,2,2,8,0
0.001105,132,164,31,29,2,2,8,0
0.001087,146,178,31,29,2,2,8,0
0.040337,568,312,31,29,4,4,2,0
0.0314,520,304,31,29,4,4,2,0
0.060192,568,304,31,29,4,4,2,0
0.001044,130,162,31,29,2,2,9,0
0.004565,568,304,31,29,4,4,4,0
0.001118,132,164,31,29,2,2,8,0
0.00112,132,164,31,29,2,2,9,0
0.001118,132,164,31,29,2,2,8,0
0.001775,520,304,31,29,4,4,4,0
0.001087,146,178,31,29,2,2,9,0
0.001111,132,164,31,29,2,2,8,0
0.001118,132,164,31,29,2,2,9,0
0.291485,804,948,62,252,10,8,2,1
2.59291,2082,268,254,252,14,6,2,1
0.232939,828,4004,62,252,10,10,1,1
0.432056,838,986,62,252,10,10,2,1
0.00106,130,162,31,29,2,2,9,0
0.001073,132,164,31,29,2,2,9,0
0.001176,132,164,31,29,2,2,7,0
0.001214,146,178,31,29,2,2,8,0
0.001126,132,164,31,29,2,2,4,0
0.00108,146,178,31,29,2,2,7,0
0.001061,132,164,31,29,2,2,4,0
0.00178,520,304,31,29,4,4,4,0
0.001125,146,178,31,29,2,2,9,0
0.001064,132,164,31,29,2,2,8,0
0.001083,146,178,31,29,2,2,7,0
0.001128,132,164,31,29,2,2,9,0
0.001166,132,164,31,29,2,2,6,0
0.00468,568,304,31,29,4,4,4,0
0.244832,876,9446,62,252,10,14,1,1
0.001069,130,162,31,29,2,2,8,0
0.001793,520,304,31,29,4,4,3,0
0.001112,146,178,31,29,2,2,9,0
0.001141,146,178,31,29,2,2,4,0
0.004906,568,304,31,29,4,4,3,0
0.001256,132,164,31,29,2,2,13,0
0.001185,130,162,31,29,2,2,6,0
0.001055,146,178,31,29,2,2,6,0
0.004837,568,312,31,29,4,4,4,0
0.001095,130,162,31,29,2,2,3,0
0.001735,528,304,31,29,4,4,4,0
0.001067,132,164,31,29,2,2,6,0
0.001185,130,162,31,29,2,2,13,0
0.249003,744,1306,62,252,10,8,2,1
0.000017,168,0,254,0,2,0,1,1
0.513537,776,1284,62,252,10,10,2,1
0.001023,130,162,31,29,2,2,13,0
0.0011,132,164,31,29,2,2,6,0
0.001109,130,162,31,29,2,2,6,0
0.001135,132,164,31,29,2,2,7,0
0.001094,130,162,31,29,2,2,13,0
0.001107,146,178,31,29,2,2,4,0
0.001207,132,164,31,29,2,2,9,0
50.004337,384,0,1,0,6,0,4,0
50.004341,384,0,1,0,6,0,4,0
50.004337,384,0,1,0,6,0,4,0
50.004341,384,0,1,0,6,0,4,0
0.001175,146,178,31,29,2,2,9,0
0.001034,132,164,31,29,2,2,9,0
0.001083,146,178,31,29,2,2,8,0
0.00112,146,178,31,29,2,2,13,0
0.001148,146,178,31,29,2,2,6,0
0.001035,132,164,31,29,2,2,6,0
0.001117,146,178,31,29,2,2,7,0
0.214735,980,268,254,252,10,6,1,1
0.911799,1506,141751,62,252,26,114,1,1
0.001084,146,178,31,29,2,2,6,0
0.001106,132,164,31,29,2,2,8,0
0.001104,130,162,31,29,2,2,6,0
0.00174,528,304,31,29,4,4,4,0
0.004877,568,312,31,29,4,4,4,0
0.001149,132,164,31,29,2,2,6,0
0.00109,132,164,31,29,2,2,13,0
0.001124,146,178,31,29,2,2,7,0
0.001127,132,164,31,29,2,2,6,0
0.001155,132,164,31,29,2,2,6,0
0.001097,132,164,31,29,2,2,6,0
0.001164,132,164,31,29,2,2,6,0
0.695382,564,354,254,252,10,8,2,1
0.290395,1314,1172,254,252,12,8,1,1
0.195749,946,268,254,252,10,6,1,1
0.001107,146,178,31,29,2,2,13,0
0.004571,568,304,31,29,4,4,4,0
0.001152,130,162,31,29,2,2,9,0
0.001106,146,178,31,29,2,2,7,0
0.004458,568,304,31,29,4,4,2,0
0.001764,520,304,31,29,4,4,4,0
0.001695,520,304,31,29,4,4,2,0
0.00114,132,164,31,29,2,2,9,0
0.001304,132,164,31,29,2,2,7,0
0.001127,132,164,31,29,2,2,6,0
0.001138,146,178,31,29,2,2,3,0
0.001063,132,164,31,29,2,2,3,0
0.001062,132,164,31,29,2,2,13,0
0.004717,568,312,31,29,4,4,2,0
0.001121,132,164,31,29,2,2,6,0
0.001098,132,164,31,29,2,2,13,0
0.001687,528,304,31,29,4,4,2,0
0.001186,130,162,31,29,2,2,8,0
0.185286,1144,268,254,252,10,6,1,1
0.00109,132,164,31,29,2,2,9,0
0.001838,528,304,31,29,4,4,4,0
0.001077,146,178,31,29,2,2,6,0
0.001059,132,164,31,29,2,2,6,0
0.001108,132,164,31,29,2,2,13,0
0.001094,146,178,31,29,2,2,8,0
0.001087,132,164,31,29,2,2,13,0
0.004906,568,312,31,29,4,4,4,0
0.001098,132,164,31,29,2,2,4,0
0.001054,132,164,31,29,2,2,13,0
0.001044,132,164,31,29,2,2,6,0
0.001099,132,164,31,29,2,2,4,0
0.001095,130,162,31,29,2,2,6,0
0.001085,130,162,31,29,2,2,8,0
1.040816,1608,132728,62,252,32,116,1,1
0.004814,568,312,31,29,4,4,3,0
0.001078,132,164,31,29,2,2,8,0
0.001756,528,304,31,29,4,4,3,0
0.001024,146,178,31,29,2,2,6,0
0.001107,132,164,31,29,2,2,8,0
0.001083,130,162,31,29,2,2,9,0
0.001083,130,162,31,29,2,2,9,0
0.001096,146,178,31,29,2,2,7,0
0.001095,132,164,31,29,2,2,6,0
0.625212,564,354,254,252,10,8,2,1
0.001125,146,178,31,29,2,2,9,0
0.00112,132,164,31,29,2,2,7,0
0.000997,146,178,31,29,2,2,6,0
0.001068,146,178,31,29,2,2,13,0
0.001034,132,164,31,29,2,2,4,0
0.001099,130,162,31,29,2,2,8,0
0.629429,564,354,254,252,10,8,1,1
0.268272,878,1002,62,252,10,8,1,1
0.001116,132,164,31,29,2,2,6,0
0.001138,132,164,31,29,2,2,7,0
0.001122,132,164,31,29,2,2,3,0
0.001079,132,164,31,29,2,2,3,0
0.257718,798,5348,62,252,10,10,1,1
0.001902,520,304,31,29,4,4,2,0
0.00109,132,164,31,29,2,2,4,0
0.005018,568,304,31,29,4,4,2,0
0.001128,146,178,31,29,2,2,4,0
0.001066,132,164,31,29,2,2,3,0
0.001099,132,164,31,29,2,2,3,0
0.001265,130,162,31,29,2,2,4,0
0.001128,130,162,31,29,2,2,4,0
0.00198,528,304,31,29,4,4,2,0
0.00108,132,164,31,29,2,2,7,0
0.0053,568,312,31,29,4,4,2,0
0.001098,130,162,31,29,2,2,3,0
0.001132,130,162,31,29,2,2,4,0
0.001107,146,178,31,29,2,2,7,0
0.261421,840,1420,62,252,10,8,1,1
0.00114,146,178,31,29,2,2,5,0
0.001044,130,162,31,29,2,2,3,0
0,1780,0,64,0,5,0,2,0
0,1780,0,64,0,5,0,2,0
0.00106,132,164,31,29,2,2,5,0
0.00107,132,164,31,29,2,2,2,0
0.001144,130,162,31,29,2,2,4,0
0.001257,130,162,31,29,2,2,5,0
0.001124,132,164,31,29,2,2,2,0
0.001075,146,178,31,29,2,2,7,0
0.001114,132,164,31,29,2,2,7,0
0.001088,146,178,31,29,2,2,5,0
0.001053,132,164,31,29,2,2,5,0
0.001173,132,164,31,29,2,2,7,0
0.001054,132,164,31,29,2,2,5,0
0.787029,3422,1834,62,252,20,20,2,1
0.001077,132,164,31,29,2,2,7,0
0.001133,130,162,31,29,2,2,5,0
0.001089,132,164,31,29,2,2,5,0
0.00108,132,164,31,29,2,2,2,0
0.001118,132,164,31,29,2,2,5,0
0.001053,132,164,31,29,2,2,4,0
0.648669,2730,1212,254,252,18,16,2,1
0.000019,1388,0,254,0,2,0,1,1
0.001109,132,164,31,29,2,2,3,0
0.001052,132,164,31,29,2,2,3,0
0.001124,132,164,31,29,2,2,4,0
0.000012,168,0,254,0,2,0,1,1
2.234799,1052,824,31,29,8,10,6,0
2.006714,1052,824,31,29,8,10,4,0
4.503565,1052,824,31,29,8,10,3,0
3.846685,1052,824,31,29,8,10,4,0
6.112835,1052,824,31,29,8,10,5,0
8.212167,1052,824,31,29,8,10,4,0
0.037329,1540,1644,31,29,16,18,4,0
0.013642,132,164,31,29,2,2,2,0
0.08608,1540,1644,31,29,16,18,3,0
0.03954,1540,1644,31,29,16,18,4,0
0.060162,1540,1644,31,29,16,18,2,0
14.197116,1052,824,31,29,8,10,3,0
23.899174,1052,824,31,29,8,10,4,0
28.12635,1052,824,31,29,8,10,5,0
28.680214,1052,824,31,29,8,10,3,0
2.966982,1052,824,31,29,8,10,6,0
2.809813,1052,824,31,29,8,10,5,0
6.091215,1052,824,31,29,8,10,4,0
7.64781,1052,824,31,29,8,10,6,0
12.428,1052,824,31,29,8,10,3,0
10.367127,1052,824,31,29,8,10,5,0
10.929884,1052,824,31,29,8,10,3,0
0.037953,1540,1644,31,29,16,18,4,0
0.027114,1540,1644,31,29,16,18,4,0
0.166605,130,162,31,29,2,2,5,0
0.08713,1540,1644,31,29,16,18,3,0
0.001689,520,304,31,29,4,4,2,0
22.198818,1052,824,31,29,8,10,3,0
21.873175,1052,824,31,29,8,10,6,0
20.457491,1052,824,31,29,8,10,3,0
20.853247,1052,824,31,29,8,10,6,0
27.442144,1052,824,31,29,8,10,6,0
26.605263,1052,824,31,29,8,10,3,0
0.05101,1540,1644,31,29,16,18,2,0
2.252992,1052,824,31,29,8,10,4,0
10.782184,1052,824,31,29,8,10,6,0
9.960735,1052,824,31,29,8,10,3,0
16.696325,1034,824,31,29,8,10,3,0
26.564104,1052,824,31,29,8,10,5,0
22.006037,1052,824,31,29,8,10,6,0
23.296978,1052,824,31,29,8,10,6,0
0.00113,146,178,31,29,2,2,3,0
0.076966,1540,1644,31,29,16,18,3,0
0.004543,568,304,31,29,4,4,2,0
1.542397,1052,824,31,29,8,10,6,0
3.369798,1034,824,31,29,8,10,4,0
16.867229,1052,824,31,29,8,10,3,0
6.700934,1052,824,31,29,8,10,4,0
15.715037,1052,824,31,29,8,10,1,0
11.88349,1052,824,31,29,8,10,6,0
12.394734,1052,824,31,29,8,10,3,0
11.651845,1052,824,31,29,8,10,6,0
14.255907,1052,824,31,29,8,10,8,0
0.05101,1540,1644,31,29,16,18,12,0
0.174755,1052,824,31,29,8,10,6,0
0.039511,1540,1644,31,29,16,18,8,0
0.044479,1540,1644,31,29,16,18,8,0
0.060936,1540,1644,31,29,16,18,12,0
0.060468,1540,1644,31,29,16,18,12,0
23.02706,1052,824,31,29,8,10,3,0
25.474094,1052,824,31,29,8,10,4,0
25.376249,1052,824,31,29,8,10,4,0
29.268066,1052,824,31,29,8,10,10,0
26.991116,1052,824,31,29,8,10,6,0
2.012737,1052,824,31,29,8,10,2,0
9.113057,1052,824,31,29,8,10,6,0
11.38493,1052,824,31,29,8,10,4,0
13.468127,1052,824,31,29,8,10,4,0
16.012999,1052,824,31,29,8,10,4,0
0.141118,1540,1644,31,29,16,18,8,0
0.047284,1540,1644,31,29,16,18,12,0
24.033424,1052,824,31,29,8,10,4,0
27.092768,1052,824,31,29,8,10,8,0
28.78933,1052,824,31,29,8,10,4,0
1.75201,1052,824,31,29,8,10,10,0
5.042323,1052,824,31,29,8,10,6,0
0.015244,320,1826,31,29,6,8,1,0
0.039414,1540,1644,31,29,16,18,8,0
0.098104,1540,1644,31,29,16,18,12,0
0.086391,1540,1644,31,29,16,18,5,0
0.031747,1540,1644,31,29,16,18,8,0
0.001195,146,178,31,29,2,2,1,0
19.05183,1052,824,31,29,8,10,8,0
20.291468,1052,824,31,29,8,10,10,0
20.933847,1052,824,31,29,8,10,6,0
21.034044,1052,824,31,29,8,10,4,0
26.464136,1052,824,31,29,8,10,4,0
26.295465,1052,824,31,29,8,10,2,0
28.563492,1052,824,31,29,8,10,4,0
28.305147,1052,824,31,29,8,10,4,0
27.092768,1052,824,31,29,8,10,8,0
0.051073,1540,1644,31,29,16,18,12,0
0.028475,1540,1644,31,29,16,18,12,0
0.019337,320,1826,31,29,6,8,1,0
0.001115,132,164,31,29,2,2,1,0
3.575787,1052,824,31,29,8,10,3,0
7.790827,1052,824,31,29,8,10,10,0
7.260025,1052,824,31,29,8,10,6,0
11.131927,1052,824,31,29,8,10,6,0
14.398533,1052,824,31,29,8,10,4,0
20.481709,1052,824,31,29,8,10,10,0
20.632902,1052,824,31,29,8,10,6,0
26.93326,1052,824,31,29,8,10,4,0
0.10101,1540,1644,31,29,16,18,12,0
0.011614,1052,824,31,29,8,10,8,0
0.287141,320,1826,31,29,6,8,1,0
0.087352,1540,1644,31,29,16,18,5,0
0.039965,1540,1644,31,29,16,18,8,0
0.060673,1540,1644,31,29,16,18,12,0
2.93372,1052,824,31,29,8,10,8,0
15.562955,1052,824,31,29,8,10,6,0
16.445951,1034,824,31,29,8,10,10,0
16.554028,1052,824,31,29,8,10,4,0
24.73114,1052,824,31,29,8,10,6,0
23.828184,1052,824,31,29,8,10,4,0
25.450432,1052,824,31,29,8,10,10,0
24.954138,1052,824,31,29,8,10,8,0
28.791166,1052,824,31,29,8,10,3,0
0.187885,842,5084,62,252,10,10,1,1
14.31095,1052,824,31,29,8,10,10,0
1.125098,1540,1644,31,29,16,18,6,0
0.664413,1540,1644,31,29,16,18,12,0
0.222928,1540,1644,31,29,16,18,1,0
0.313031,1540,1644,31,29,16,18,5,0
0.648347,1540,1644,31,29,16,18,4,0
0.700356,1540,1644,31,29,16,18,1,0
0.206084,1540,1644,31,29,16,18,5,0
1.809801,1052,824,31,29,8,10,6,0
9.713099,1052,824,31,29,8,10,6,0
0.425799,1540,1644,31,29,16,18,6,0
0.380603,1540,1644,31,29,16,18,6,0
0.413293,1540,1644,31,29,16,18,8,0
0.153595,1540,1644,31,29,16,18,4,0
13.951939,1052,824,31,29,8,10,10,0
13.646975,1052,824,31,29,8,10,4,0
15.408968,1052,824,31,29,8,10,10,0
9.107625,1052,824,31,29,8,10,8,0
0.684183,1540,1644,31,29,16,18,12,0
0.334132,1540,1644,31,29,16,18,5,0
1.269562,1540,1644,31,29,16,18,4,0
1.24053,1540,1644,31,29,16,18,4,0
0.546086,1540,1644,31,29,16,18,6,0
1.082598,1540,1644,31,29,16,18,5,0
0.848425,1540,1644,31,29,16,18,1,0
0.47964,1540,1644,31,29,16,18,6,0
0.45361,1540,1644,31,29,16,18,6,0
0.63542,1540,1644,31,29,16,18,5,0
0.814771,1540,1644,31,29,16,18,1,0
0.565833,1540,1644,31,29,16,18,5,0
0.490453,1540,1644,31,29,16,18,5,0
0.754599,1540,1644,31,29,16,18,12,0
0.753481,2198,34406,31,29,28,42,8,0
0.320761,1540,1644,31,29,16,18,5,0
0.335681,1540,1644,31,29,16,18,7,0
1.225528,2198,34406,31,29,28,42,9,0
0.637823,1540,1644,31,29,16,18,16,0
0.549708,2198,34406,31,29,28,42,8,0
0.686386,1540,1644,31,29,16,18,7,0
0.8843,1540,1644,31,29,16,18,8,0
0.372,1540,1644,31,29,16,18,7,0
0.781375,1540,1644,31,29,16,18,6,0
0.746022,1540,1644,31,29,16,18,7,0
0.828069,320,1826,31,29,6,8,1,0
0.555766,2302,34406,31,29,30,42,9,0
9.993944,1052,824,31,29,8,10,1,0
0.311312,1540,1644,31,29,16,18,11,0
0.369066,1540,1644,31,29,16,18,11,0
0.852985,2302,34406,31,29,30,42,8,0
0.362594,1540,1644,31,29,16,18,8,0
0.055553,1052,824,31,29,8,10,2,0
18.952354,1052,824,31,29,8,10,2,0
1.205442,1540,1644,31,29,16,18,5,0
0.681727,1540,1644,31,29,16,18,16,0
0.9021,1540,1644,31,29,16,18,11,0
0.676134,1540,1644,31,29,16,18,6,0
1.333167,2302,34406,31,29,30,42,7,0
0.492168,1540,1644,31,29,16,18,7,0
1.08257,1540,1644,31,29,16,18,7,0
6.979913,1052,824,31,29,8,10,1,0
10.814903,1052,824,31,29,8,10,2,0
0.635081,1540,1644,31,29,16,18,8,0
0.56303,1540,1644,31,29,16,18,8,0
0.000887,130,162,31,29,2,2,1,0
0.413017,1540,1644,31,29,16,18,8,0
0.000891,132,164,31,29,2,2,2,0
0.153485,1540,1644,31,29,16,18,16,0
1.707706,1052,824,31,29,8,10,1,0
0.321011,1540,1644,31,29,16,18,7,0
0.320812,1540,1644,31,29,16,18,7,0
0.681271,1540,1644,31,29,16,18,16,0
1.099687,1540,1644,31,29,16,18,11,0
0.595115,1540,1644,31,29,16,18,7,0
27.7742,1052,824,31,29,8,10,2,0
22.784115,1052,824,31,29,8,10,2,0
0.379217,1540,1644,31,29,16,18,11,0
0.214048,1540,1644,31,29,16,18,8,0
0.154069,1540,1644,31,29,16,18,16,0
0.683609,1540,1644,31,29,16,18,9,0
0.238842,1540,1644,31,29,16,18,7,0
1.303814,1540,1644,31,29,16,18,16,0
0.646237,1540,1644,31,29,16,18,16,0
0.523799,1540,1644,31,29,16,18,16,0
0.452983,1540,1644,31,29,16,18,11,0
0.688261,1540,1644,31,29,16,18,6,0
0.700112,1540,1644,31,29,16,18,6,0
1.071383,2198,34406,31,29,28,42,6,0
0.492162,1540,1644,31,29,16,18,7,0
0.19074,1540,1644,31,29,16,18,7,0
0.453215,1540,1644,31,29,16,18,11,0
0.129193,320,1826,31,29,6,8,1,0
0.220072,1540,1644,31,29,16,18,16,0
0.031415,1540,1644,31,29,16,18,16,0
27.833111,1052,824,31,29,8,10,1,0
12.497994,1052,824,31,29,8,10,2,0
0.684039,1540,1644,31,29,16,18,9,0
0.374235,1540,1644,31,29,16,18,7,0
0.258222,1540,1644,31,29,16,18,11,0
1.213645,1540,1644,31,29,16,18,8,0
0.490453,1540,1644,31,29,16,18,7,0
0.001353,146,178,31,29,2,2,2,0
0.479402,1540,1644,31,29,16,18,8,0
0.449723,1540,1644,31,29,16,18,11,0
0.44894,1540,1644,31,29,16,18,11,0
0.435493,1540,1644,31,29,16,18,8,0
0.864646,2198,34406,31,29,28,42,11,0
0.831501,424,8824,31,29,8,12,1,0
11.658178,3806,51808,31,29,64,66,16,0
1.892299,2302,34406,31,29,30,42,7,0
1.142613,2302,34406,31,29,30,42,8,0
1.471921,1540,1644,31,29,16,18,16,0
1.779508,1540,1644,31,29,16,18,5,0
2.015608,1540,1644,31,29,16,18,16,0
1.646047,1540,1644,31,29,16,18,7,0
1.215781,1540,1644,31,29,16,18,9,0
1.738717,1540,1644,31,29,16,18,8,0
1.280685,1540,1644,31,29,16,18,9,0
1.420105,1540,1644,31,29,16,18,9,0
1.539459,1540,1644,31,29,16,18,7,0
1.658091,2302,34406,31,29,30,42,8,0
1.833641,1540,1644,31,29,16,18,7,0
2.253002,1540,1644,31,29,16,18,5,0
1.9276,1540,1644,31,29,16,18,5,0
2.152968,1540,1644,31,29,16,18,5,0
1.503615,1540,1644,31,29,16,18,8,0
1.428614,1540,1644,31,29,16,18,7,0
1.534578,1540,1644,31,29,16,18,7,0
1.396188,2198,34406,31,29,28,42,9,0
2.047916,1540,1644,31,29,16,18,16,0
2.018096,1540,1644,31,29,16,18,16,0
1.941035,1540,1644,31,29,16,18,6,0
1.489207,2094,34406,31,29,26,42,8,0
2.131519,1540,1644,31,29,16,18,16,0
1.655981,2302,34406,31,29,30,42,9,0
1.863104,1540,1644,31,29,16,18,17,0
1.844655,1540,1644,31,29,16,18,17,0
1.698712,1540,1644,31,29,16,18,4,0
1.594057,1540,1644,31,29,16,18,17,0
1.345141,1540,1644,31,29,16,18,17,0
1.640436,1540,1644,31,29,16,18,17,0
2.023998,1540,1644,31,29,16,18,17,0
2.020177,1540,1644,31,29,16,18,17,0
1.453405,1540,1644,31,29,16,18,7,0
1.738717,1540,1644,31,29,16,18,17,0
1.594783,1540,1644,31,29,16,18,17,0
1.692328,1540,1644,31,29,16,18,17,0
0.000966,146,178,31,29,2,2,1,0
8.696906,3806,51808,31,29,64,66,12,0
23.850355,3910,51912,31,29,66,68,13,0
29.643118,1580,10168,31,29,12,18,2,0
1.799468,1540,1644,31,29,16,18,6,0
1.890113,1540,1644,31,29,16,18,6,0
2.035422,1540,1644,31,29,16,18,6,0
1.976893,1540,1644,31,29,16,18,13,0
1.286103,2198,34406,31,29,28,42,6,0
1.83811,1540,1644,31,29,16,18,17,0
1.278002,1540,1644,31,29,16,18,4,0
1.72031,1540,1644,31,29,16,18,17,0
1.968655,1540,1644,31,29,16,18,13,0
30.788803,138,84,0,0,3,3,2,0
31.328632,56,92,0,0,2,2,2,0
31.328632,56,92,0,0,2,2,2,0
30.788803,138,84,0,0,3,3,2,0
1.486998,1540,1644,31,29,16,18,12,0
0.923388,1540,1644,31,29,16,18,12,0
0.000978,130,162,31,29,2,2,1,0
16.933159,3806,51808,31,29,64,66,6,0
2.023785,1540,1644,31,29,16,18,12,0
2.172384,1540,1644,31,29,16,18,17,0
1.694141,1540,1644,31,29,16,18,6,0
1.680091,1540,1644,31,29,16,18,12,0
1.859181,1540,1644,31,29,16,18,12,0
1.969337,1540,1644,31,29,16,18,12,0
2.120688,2302,34406,31,29,30,42,17,0
1.334246,1540,1644,31,29,16,18,17,0
1.79061,1540,1644,31,29,16,18,17,0
1.474839,1540,1644,31,29,16,18,17,0
1.35171,1540,1644,31,29,16,18,17,0
1.945774,2302,34406,31,29,30,42,17,0
2.100899,1540,1644,31,29,16,18,17,0
1.977337,1540,1644,31,29,16,18,7,0
1.245469,1540,1644,31,29,16,18,13,0
0.907491,320,1826,31,29,6,8,1,0
0.001029,146,178,31,29,2,2,1,0
1.787826,1540,1644,31,29,16,18,6,0
1.484585,424,8824,31,29,8,12,2,0
1.936358,1540,1644,31,29,16,18,7,0
1.727938,1540,1644,31,29,16,18,13,0
1.606808,1540,1644,31,29,16,18,12,0
1.594882,1540,1644,31,29,16,18,17,0
1.301662,1540,1644,31,29,16,18,17,0
2.068236,1540,1644,31,29,16,18,17,0
1.575929,2198,34406,31,29,28,42,1,0
1.882363,1540,1644,31,29,16,18,13,0
1.232295,320,1826,31,29,6,8,2,0
1.659089,1540,1644,31,29,16,18,17,0
1.679681,1540,1644,31,29,16,18,17,0
2.065677,1540,1644,31,29,16,18,17,0
1.57673,1540,1644,31,29,16,18,7,0
1.873695,1540,1644,31,29,16,18,17,0
1.087592,1540,1644,31,29,16,18,13,0
1.147134,1540,1644,31,29,16,18,13,0
28.208326,1580,10168,31,29,12,18,1,0
6.671264,1272,2572,31,29,16,18,4,0
0.001066,146,178,31,29,2,2,1,0
0.001017,132,164,31,29,2,2,1,0
0.139373,1052,824,31,29,8,10,2,0
1.097562,1540,1644,31,29,16,18,12,0
1.432434,2302,34406,31,29,30,42,6,0
1.475347,1540,1644,31,29,16,18,6,0
1.926795,1540,1644,31,29,16,18,17,0
1.943071,1540,1644,31,29,16,18,7,0
1.442154,2302,34406,31,29,30,42,6,0
2.110722,424,8824,31,29,8,12,1,0
1.895228,1540,1644,31,29,16,18,13,0
2.239228,1540,1644,31,29,16,18,13,0
2.310491,1540,1644,31,29,16,18,13,0
1.82676,1540,1644,31,29,16,18,6,0
2.096798,1540,1644,31,29,16,18,6,0
1.298148,1540,1644,31,29,16,18,4,0
15.672348,1272,2572,31,29,16,18,17,0
0.904896,1540,1644,31,29,16,18,17,0
0.522129,520,304,31,29,4,4,12,0
2.17698,1540,1644,31,29,16,18,17,0
1.872422,1540,1644,31,29,16,18,7,0
1.969978,1540,1644,31,29,16,18,13,0
1.894948,2302,34406,31,29,30,42,13,0
2.117114,2302,34406,31,29,30,42,12,0
2.056882,1540,1644,31,29,16,18,12,0
1.688804,1540,1644,31,29,16,18,17,0
2.059974,1540,1644,31,29,16,18,17,0
2.068904,1540,1644,31,29,16,18,17,0
1.274995,1540,1644,31,29,16,18,7,0
27.402979,1272,2572,31,29,16,18,9,0
0.000017,168,0,254,0,2,0,1,1
3.043669,1540,1644,31,29,16,18,7,0
2.322584,1540,1644,31,29,16,18,23,0
2.707055,1540,1644,31,29,16,18,23,0
1.132049,8928,320,31,29,14,6,1,0
1.035608,8928,320,31,29,14,6,1,0
2.89198,1540,1644,31,29,16,18,9,0
2.572742,1540,1644,31,29,16,18,7,0
2.305919,1540,1644,31,29,16,18,23,0
2.072376,1540,1644,31,29,16,18,10,0
17.093594,2024,4312,31,29,24,24,8,0
11.830474,3806,51912,31,29,64,68,6,0
30.733423,4656,3080,31,29,28,30,11,0
28.363314,1580,10168,31,29,12,18,1,0
3.2141,2302,34406,31,29,30,42,3,0
2.433189,1540,1644,31,29,16,18,10,0
2.35964,1540,1644,31,29,16,18,10,0
2.15778,1540,1644,31,29,16,18,6,0
2.820766,1540,1644,31,29,16,18,23,0
2.596724,1540,1644,31,29,16,18,8,0
2.483491,2302,34406,31,29,30,42,7,0
2.245723,1540,1644,31,29,16,18,23,0
2.290611,1540,1644,31,29,16,18,23,0
1.900494,1540,1644,31,29,16,18,11,0
2.725175,1540,1644,31,29,16,18,8,0
2.050937,1540,1644,31,29,16,18,11,0
2.525566,1540,1644,31,29,16,18,23,0
2.133959,1540,1644,31,29,16,18,23,0
0.119112,1052,824,31,29,8,10,1,0
0.193413,1052,824,31,29,8,10,1,0
1.539155,2662,23162,31,29,42,42,5,0
0.001001,132,164,31,29,2,2,1,0
24.015394,3910,51808,31,29,66,66,9,0
2.573178,1540,1644,31,29,16,18,9,0
2.719103,1540,1644,31,29,16,18,9,0
1.990231,568,304,31,29,4,4,8,0
2.466707,1540,1644,31,29,16,18,11,0
2.489195,1540,1644,31,29,16,18,11,0
2.63999,1540,1644,31,29,16,18,11,0
